Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,RTX,PFE,PG,TRV,UNH,V,VZ,WBA,WMT,XOM,
20120307,18.95,52.27,73.52,108.28,19.41,109.46,41.75,47.17,116.4,47.39,197.77,26.91,64.3,39.95,34.4,100.18,85.47,37.31,31.84,26.9,51.96,20.24,66.58,56.87,54.39,28.91,38.87,32.79,59.86,85.83,
20120308,19.36,52.95,74.17,110.28,19.68,110.03,42.02,48.22,117.17,47.82,199.81,26.84,64.85,40.44,34.64,96.96,86.71,37.4,32.01,26.98,52.57,20.33,66.9,57.1,55.61,29.49,39.22,32.78,59.77,84.83,
20120309,19.47,53.2,73.29,110.22,19.8,109.57,42.24,48.5,117.29,48.1,200.62,27.07,64.74,41.03,34.76,96.84,86.8,37.6,31.99,27.5,52.58,20.35,66.93,57.61,55.78,29.29,39.1,33.48,60.08,84.3,
20120312,19.71,52.77,73.6,108.94,19.83,110,42.34,47.86,116.99,48.59,201,26.99,65.1,40.54,35.08,96.66,87.54,38.1,32.04,27.36,52.86,20.41,67.71,57.61,55.02,29.13,39.32,33.63,60.68,85.55,
20120313,20.29,54.25,74.31,113.3,20.22,111.19,44.01,49.27,124.54,49.14,203.78,27.49,65.33,43.39,35.13,96.78,88.75,38.28,32.67,27.69,54.48,20.85,67.9,58.41,55.33,29.32,39.48,33.25,61,86.86,
20120314,21.06,56.15,75.23,112.27,20.2,110.69,43.48,49.06,120.37,49.47,204.72,27.46,65.08,43.58,35.11,97.29,88.87,38.22,32.77,27.58,54.63,20.78,67.85,58.95,55.78,29.19,39.47,33.37,61.08,86.02,
20120315,20.91,56.72,75.43,113.45,19.91,110.03,43.47,49.84,123.06,49.2,206,27.75,65.07,44.7,35.17,98.04,90,38.06,32.85,27.68,54.68,20.76,67.68,59.08,55.71,29.25,39.54,33.77,61.23,86.09,
20120316,20.91,56.55,75.2,113.58,20.03,110.28,43.19,50.27,122.93,49.05,206.01,27.73,65.12,44.57,35.08,97.66,89.56,38.03,32.6,27.81,53.79,20.78,67.25,59.2,55.59,29.17,39.57,34.21,60.84,86.44,
20120319,21.47,57.27,75.4,113.73,20.14,110.7,43.44,50.47,124.3,48.83,205.72,27.74,65.21,45,35.2,97.73,89.74,37.89,32.2,28.03,53.25,20.73,67.21,59.12,56.13,29.71,39.65,34.06,60.74,86.99,
20120320,21.64,56.91,75.14,110.76,20.57,109.08,43.24,50.27,126.02,49.38,204.25,27.75,64.96,45.38,35.3,97.65,89.35,37.76,31.99,27.94,52.4,20.65,67.21,59.16,54.78,29.13,39.63,33.81,60.6,86.6,
20120321,21.52,57.05,75.01,109,20.5,107.91,43.27,49.9,125.99,49.79,204.69,27.78,64.76,45.12,35.56,96.72,88.91,37.7,31.91,27.61,52.06,20.62,67.2,58.51,53.97,29.19,39.78,33.54,60.56,86.01,
20120322,21.41,57.29,73.92,106.43,20.38,105.35,43.29,49.09,124.74,49.68,205.49,27.9,64.46,44.65,35.71,95.8,88.57,37.6,32,27.75,51.65,20.59,67.52,57.97,53.88,29.32,39.66,33.38,60.65,85.33,
20120323,21.29,57.25,73.97,107.83,20.53,106.36,43.65,49.87,126.18,49.54,205.48,27.88,64.55,45.16,35.74,95.55,88.46,38.01,32.01,26.86,51.48,20.67,67.43,58.2,53.66,29.7,39.42,33.56,60.75,85.55,
20120326,21.68,58.66,75.18,108.75,20.84,107.84,44.38,50.81,128.07,50.13,207.77,28.19,65.17,46.17,35.95,96.97,89.12,38.66,32.59,27.14,52.55,20.99,67.46,58.85,55.1,30.02,39.33,34.37,61.2,87.03,
20120327,21.95,58.22,74.81,108.06,20.91,107.04,44.15,50.07,126.33,50.04,207.18,28.19,65.4,45.89,35.94,97.34,89.14,38.8,32.52,26.97,52.3,21.32,67.15,58.48,55.43,29.95,38.66,34.8,61.09,86.62,
20120328,22.06,59.06,74.33,104.26,21.08,105.89,43.51,48.59,126.36,49.91,207.29,27.8,65.62,46.27,36.33,97.08,88.45,38.31,32.19,26.81,51.3,21.23,67.19,58.77,55.44,29.84,38.26,34.75,61.19,85.86,
20120329,21.78,57.89,74.08,106.02,21.03,106.85,43.01,48.68,123.76,49.91,208.27,28.16,65.54,45.67,36.91,97.64,88.77,38.01,32.12,26.96,51.8,21.24,67.01,58.65,58.11,29.75,38.07,33.93,60.82,86.08,
20120330,21.41,57.86,74.37,106.52,21.15,107.21,43.78,49.33,124.37,50.31,208.65,28.12,65.96,45.98,37.01,98.1,89.21,38.4,32.26,27.11,52.19,21.45,67.21,59.2,58.94,29.5,38.23,33.49,61.2,86.73,
20120402,22.09,58.01,75.17,107.25,21.19,108.3,43.84,49.8,124.9,49.99,209.47,28.38,66.21,46.13,37.07,98.36,89.23,38.51,32.29,27.26,52.06,21.4,67.56,59.33,59.12,29.75,38.52,34.16,61.36,87.07,
20120403,22.48,58.39,74.65,106.21,20.82,107.14,43.29,48.49,122.71,50,209.5,28.11,65.88,45.42,36.88,99.4,88.79,38.72,31.94,27.47,51.73,21.35,67.09,59.28,59.4,30.09,38.46,33.85,60.65,85.83,
20120404,22.3,57.37,73.67,106.26,20.36,105.6,42.93,47.85,119.96,49.85,206.05,27.93,65.39,44.41,36.73,97.48,87.84,38.91,31.21,27.37,51.55,21.21,67.26,59.22,59.06,29.75,38.39,33.3,60.26,84.98,
20120405,22.63,58.1,73.59,105.87,20.22,104.75,43.08,47.59,118,50.62,205.47,28.07,65.34,44.34,36.74,98.62,87.27,38.88,31.52,27.6,51.35,21.16,67.31,58.88,59.01,30.25,37.66,32.84,60.67,84.82,
20120409,22.72,57.16,72.43,103.57,19.96,103.49,42.11,46.27,117.02,50.58,204.94,27.76,64.92,43.89,36.44,98.88,86.33,38.73,31.1,27.67,50.49,20.89,66.81,58.05,58.14,29.88,37.46,32.56,60.13,83.88,
20120410,22.44,56.18,70.6,100.43,19.55,101.45,40.99,45.14,114.56,49.36,202.33,27.45,64.2,42.96,36.01,97.67,84.58,38.45,30.47,26.62,49.39,20.83,66.35,57.75,57.56,29.19,36.8,32.21,59.93,82.17,
20120411,22.36,56.95,71.77,101.75,20.02,100.95,41.37,45.39,115.93,49.75,202.58,27.85,64.13,44.01,36.06,98.56,85.35,38.48,30.35,27.06,50.11,20.79,66.44,58.17,58.02,29.35,37.38,33.08,59.8,82.7,
20120412,22.24,58.04,73.5,106.44,20.06,102.59,42.15,46.53,120.39,50.63,205.32,28.48,64.15,44.84,36.11,97.64,86.86,38.27,30.98,27.16,51.08,20.76,66.09,59.1,58.46,30.26,37.55,33.29,60.14,83.6,
20120413,21.62,57.28,72.92,105.89,19.85,100.78,41.85,47.28,115.09,50.96,202.8,28.09,63.54,43.21,35.97,96.97,85.69,37.78,30.81,27.2,50.22,20.7,65.81,58.12,58.05,30.79,37.26,33.04,59.77,82.95,
20120416,20.72,57.83,72.68,106.74,19.73,101.51,41.66,47.85,117.73,51.69,202.72,28.41,63.98,43.33,36.22,96.58,86.4,37.95,31.08,27.35,50.27,20.82,66.78,59.16,57.36,30.21,37.43,33.3,60.58,84.01,
20120417,21.78,58.18,74.09,108.41,20.08,103.62,42.68,49.3,116.86,52.03,207.45,28.47,64.22,43.9,36.98,97.11,87.45,38.51,31.44,27.46,51.13,21.14,67.02,59.99,58.1,30.52,37.74,35.07,61.87,85.45,
20120418,21.73,58.04,73.71,109.21,20.06,103.39,42.49,49.29,115.33,51.81,200.13,27.95,63.26,43.29,37.09,97.34,87.13,38.4,31.14,27.64,51.1,21.27,66.75,59.47,57.32,30.45,37.66,35.51,62.06,85.75,
20120419,20.98,57.57,73.1,107.36,19.91,102.51,42.08,49.79,113.6,51.56,199.51,27.69,63.03,43.22,36.91,95.28,86.8,38.36,31.01,27.4,50.6,21.16,66.57,61.7,58.71,30.3,38.15,35.63,61.75,85.28,
20120420,20.46,57.45,73.55,107.73,19.91,102.52,42.35,50.28,112.44,51.46,199.6,27.6,63.71,42.72,37.07,95.94,87.48,38.73,32.42,27.69,50.97,21.37,67.51,62.75,59.51,30.25,38.73,35.93,62.45,85.3,
20120423,20.42,57.32,72.86,106.9,19.68,102.44,42.01,49.5,111.75,51.1,198.62,27.45,63.37,42.85,36.85,95.19,87.13,38.27,32.12,27.44,50.19,21.2,66.65,62.91,59.19,29.53,38.57,35.4,59.54,85.69,
20120424,20.01,57.63,73.21,108.4,19.42,103.03,42.18,49.32,114.11,51.23,200,27.31,63.77,43.28,37.06,94.59,88.49,38.27,31.92,26.69,50.25,21.44,67,63.37,58.72,29.73,39.5,35.24,57.77,86.31,
20120425,21.79,58.91,77.08,103.44,19.49,103.85,42.7,51.38,113.98,51.91,203.57,27.86,64.43,43.16,37.47,95.22,88.8,38.43,32.2,27.26,50.23,21.68,66.89,63.78,58.87,30.45,39.48,35.3,57.36,86.85,
20120426,21.7,59.59,76.99,104.39,19.6,106.22,43.36,49.63,114.56,51.87,205.58,28.22,64.75,43.8,37.85,95.83,89.32,38.47,32.11,27.59,51.13,21.85,66.87,64.77,58.37,30.8,40.14,35.39,58.95,86.07,
20120427,21.54,60.17,77.27,104.56,19.98,106.2,43.35,49.46,114.41,51.95,206.81,28.38,64.84,43.34,38.32,97.38,89.36,38.46,31.98,27.66,51.6,21.86,64.44,64.01,57.91,30.88,40.23,35.67,59.03,86.08,
20120430,20.86,60.21,76.8,102.77,20.16,106.56,43.11,48.25,115.15,51.79,207.08,28.4,65.1,42.98,38.16,97.45,89.36,39.24,32.02,27.97,51.38,21.69,63.64,64.32,56.15,30.75,40.38,35.06,58.91,86.34,
20120501,20.79,60.97,77.25,102.11,19.98,108.27,43.79,48.21,115.33,52.32,208,28.95,65.22,43.79,38.47,97.2,89.6,39.37,32.01,27.83,51.24,21.58,63.57,64.6,57.13,30.77,40.56,34.72,59.07,87.04,
20120502,20.93,61.05,77.26,102.63,19.84,107.03,43.54,47.49,113.77,52.71,208.06,29.18,65.33,43.2,38.58,97.51,89.52,39.29,31.8,28.57,51.32,21.47,63.98,64.74,56.66,30.55,40.6,34.15,59.01,86.2,
20120503,20.78,60.86,76.83,100.67,19.72,105.99,43.81,46.8,111.53,52.47,207.24,28.56,65.34,43.01,38.72,97.04,89.39,39.17,31.76,28.6,50.92,21.41,64.51,64.75,55.72,29.1,40.64,33.84,58.99,85.65,
20120504,20.19,60.1,75.84,98.44,19.12,103.72,42.93,46.04,108.99,51.96,204.99,27.9,64.74,41.75,38.5,95.87,88.67,38.84,30.98,27.95,50.02,21.2,64.28,64.5,54.72,29.45,40.26,33.65,58.7,84.57,
20120507,20.34,60.1,75.96,97.19,19.08,103.31,43.82,45.98,110.04,51.39,203.75,27.76,64.8,41.78,38.64,95.51,88.01,38.54,30.65,27.86,49.66,21.27,64.25,64.59,55.25,29.63,40.53,33.57,59.19,84.48,
20120508,20.29,59.89,75.4,96.49,18.71,102.84,44.3,45.73,109.37,50.62,201.48,27.37,64.98,41.38,38.57,93.55,87.56,38.63,30.5,27.18,49.6,21.24,64.16,64.39,55.82,29.54,40.55,34.09,59.05,84.02,
20120509,20.33,59.46,74.05,95.99,18.78,101.78,45.02,45.76,107.29,50.11,201.23,27.19,64.28,40.64,38.39,91.93,87.27,38.09,30.76,27.04,48.46,21.27,63.67,63.92,55.22,29.36,40.25,33.93,59.03,83.31,
20120510,20.38,59.42,73.8,95.44,16.81,103.36,45.28,45.84,106.32,50.62,200.6,27.24,64.57,40.74,38.71,91.87,87.13,38.39,30.74,26.89,48.64,21.63,64.14,64.64,55.29,29.54,40.55,34.05,59.19,82.84,
20120511,20.24,59.64,73.56,95.5,16.51,102.69,45.56,45.78,102.13,50.34,201.17,27.63,64.34,36.96,38.74,91.9,86.73,38.03,31.16,27.07,48.57,21.46,63.68,64.62,55.2,29.48,41.16,33.24,59.42,83.1,
20120514,19.94,58.42,73.12,93.6,16.7,101.94,45.17,45.1,99.77,49.88,199.44,27.02,63.93,35.79,38.44,90.88,85.83,38.22,30.68,26.87,47.8,21.4,63.58,64.48,55.16,29.18,40.89,32.85,59.07,82.12,
20120515,19.76,57.94,72.58,92.68,16.54,100.9,45.01,43.96,99.87,48.67,199.04,26.88,63.61,36.24,38.28,91.01,85.78,37.74,30.21,26.81,47.93,21.13,63.72,64.15,54.94,29.15,41.05,32.88,59.35,81.79,
20120516,19.5,57.39,72.35,91.86,16.69,100.1,45.08,42.94,98.2,48.77,199.73,26.5,63.71,35.46,38.17,91.43,85.35,38.23,29.9,26.75,47.01,21.45,64.29,63.61,54.9,29.38,40.88,32.78,59.19,82.17,
20120517,18.93,55.65,69.73,87.8,16.55,100.14,44.33,41.85,97.08,47.02,197.89,26.19,63.55,33.93,37.56,89.62,84.34,38.03,29.72,26.09,46.15,21.37,63.96,62.7,54.88,28.75,41.37,31.87,61.68,81.91,
20120518,18.94,55.4,69.15,88.68,16.47,98.46,43.81,41.94,95.49,47.05,195.88,26.07,63.35,33.49,37.03,89.85,83.51,37.82,29.27,26.36,45.55,21.38,63.52,62.18,53.99,28.16,41.53,31.31,62.43,81.47,
20120521,20.05,56.33,71.78,91.98,16.67,99.69,44.39,43.49,96.51,47.61,197.76,26.15,63.47,32.51,37.26,91.27,84.46,37.6,29.75,26.81,46.38,21.35,63.39,62.7,55.55,29.06,41.34,31.35,63.04,82.04,
20120522,19.89,56.35,71.48,91.49,16.73,99.32,44.39,43.41,97.53,48.26,196.82,26.03,63.52,34.01,37.1,91.34,84.13,37.46,29.76,27.11,46.53,21.19,63.15,62.82,55.72,29.6,41.39,31.25,63.73,81.95,
20120523,20.38,55.97,71.48,91.49,16.69,99,44.39,43.41,97.53,48.26,196.82,25.44,63.52,34.01,37.1,91.34,84.13,37.46,29.11,27.11,46.53,21.19,62.39,62.82,55.72,29.6,41.39,31.25,63.73,81.95,
20120524,20.19,56.34,71.39,91.42,16.39,100.06,44.44,44.93,96.86,49.71,196.09,25.65,63.1,33.97,37.78,91.53,84.98,37.6,29.07,26.87,46.25,20.97,62.57,63.19,56.22,29.94,41.39,31.26,65.07,82.61,
20120525,20.08,55.81,70,89.94,16.33,98.86,44.5,44.57,96.7,49.44,194.3,25.74,62.51,33.5,37.62,91.05,84.78,37.55,29.06,27.2,45.95,20.96,62.49,62.6,56.12,29.84,41.45,31.36,65.31,82.08,
20120529,20.44,56.56,70.4,92.52,16.59,100.24,45.48,45.54,97.86,49.78,196.46,26.09,62.59,33.63,37.73,90.9,85.73,37.59,29.56,27.73,47.25,21.01,62.95,62.88,56.15,30.07,41.75,31.6,65.68,81.93,
20120530,20.68,55.46,69.39,90.18,16.39,97.63,45.2,44.46,94.61,49.71,194.53,26.13,62.21,32.96,37.53,90.11,84.45,37.4,29.34,27.15,46.41,20.88,62.32,61.89,56.17,29.37,41.42,30.93,65.44,79.79,
20120531,20.63,55.83,69.61,87.62,16.33,98.31,45.71,44.23,95.7,49.34,192.9,25.84,62.43,33.15,37.37,89.34,84.41,37.58,29.19,27.05,46.64,20.72,62.29,62.49,55.77,28.8,41.64,30.52,65.82,78.63,
20120601,20.04,53.43,67.24,85.52,15.96,96.41,44.4,43.24,92.64,47.96,189.08,25.14,61.78,31.93,36.55,86.71,82.85,37.18,28.45,26.15,45.32,20.5,61.55,60.58,55.04,28.06,41.03,29.93,65.55,77.92,
20120604,20.15,53.51,67.5,83.26,16.11,96.58,44.41,43.42,91,48.76,188.54,25.04,62.34,31,36.82,86.32,82.62,37.46,28.55,26.18,44.96,20.47,61.4,60.38,54.91,28.54,41.34,30.51,65.99,77.83,
20120605,20.1,53.98,67.58,83.65,16.12,96.49,44.84,43.92,92.21,48.92,189.2,25.43,62.21,31.99,36.62,87.08,82.51,37.5,28.51,26.38,44.61,20.46,61.17,60.8,56.04,28.45,41.2,30.58,65.5,77.6,
20120606,20.41,55.38,69.02,86.66,16.68,99.8,45.53,45.13,94.96,50.6,193.99,26.07,62.8,33.07,37.31,88.66,84.63,37.9,29.35,26.77,46.34,20.76,61.8,61.64,57.7,29.09,41.77,30.96,65.93,80.18,
20120607,20.42,55.24,69.95,87.14,16.58,100.39,45.63,45.34,94,51.24,194.44,25.94,62.8,32.81,37.14,88.38,85.5,38.33,29.23,26.84,47.45,20.78,62.76,61.91,57.45,29.2,41.64,30.98,65.87,80.69,
20120608,20.73,55.86,69.94,87.6,16.73,100.84,46.24,45.73,94.54,52.35,195.14,26.41,62.98,33.68,37.62,87.75,86,38.46,29.65,27.16,47.51,20.97,62.75,62.14,58,29.15,42.44,31.16,68.22,80.84,
20120611,20.4,55.1,70.11,85.19,16.48,99.91,45.8,44.93,92.8,51.35,192.51,25.99,62.12,32.82,37.33,86.59,85.18,38.47,28.9,26.87,46.96,20.94,62.54,61.56,57.46,29.09,42.56,31.22,67.53,80.27,
20120612,20.58,56.48,72.58,87.05,16.79,100.74,46.38,45.73,94.04,52.24,194.55,26.52,63.08,33.77,37.6,87.51,86.73,38.85,29.29,26.9,46.79,21.02,62.76,61.94,57.84,29.29,42.94,31.25,67.72,81.26,
20120613,20.43,55.1,72.06,85.29,16.66,100.13,46.23,45.09,92.72,50.97,193.1,26.54,64.45,34.3,37.35,87.97,86.13,38.4,29.13,25.56,46.28,21.02,62.57,61.65,58.01,28.73,42.99,30.88,67.07,80.63,
20120614,20.41,55.05,71.85,85.89,16.92,101.92,47.18,45.57,93.82,52.16,195.1,26.98,65.45,34.65,37.87,89.72,86.86,38.79,29.34,25.01,46.66,21.37,63.18,63.12,59.25,29.12,43.75,31.67,67.63,82.13,
20120615,20.5,56.28,71.99,86.93,17.1,104.33,47.09,46.84,95.66,51.87,199.1,27.34,66.01,35.03,38.05,90.5,87.44,38.94,30.02,25.44,46.88,21.42,62.88,63.41,58.9,29.6,43.55,31.8,67.75,83.22,
20120618,20.92,55.85,71.9,86.74,17.14,103.46,47.1,47.02,93.63,52.32,198.29,27.42,66.3,34.62,37.99,90.24,87.31,38.85,29.84,25.35,47.2,21.43,62.29,63.07,59.42,30.03,43.82,31.96,68.12,83.11,
20120619,20.98,56.94,72.92,88.84,17.18,104.06,47.51,47.88,96.37,52.97,198.93,27.51,66.72,35.38,37.87,89.6,87.82,39.23,30.7,25.39,48.08,21.51,62.21,63.45,60.26,30.34,43.73,30.09,67.81,84.48,
20120620,20.92,57.44,73.01,87.17,17.51,103.63,47.73,48.08,96.55,52.83,198.78,27.64,67,36.45,37.78,88.65,87.54,39.21,30.93,25.3,47.77,21.48,60.39,63.85,59.6,30.65,43.3,29.21,68.52,84.97,
20120621,20.63,56.32,71.37,84.98,16.93,100.02,47.4,46.87,93.9,51.26,193.39,26.71,66.39,35.51,37.34,87.64,86.73,39.45,30.14,24.67,47.08,21.41,59.75,62.58,58.34,29.87,43.33,29.15,67.7,82.11,
20120622,20.79,56.79,71.96,84.96,17.13,100.44,47.47,46.74,93.63,52.02,193.7,26.94,66.63,35.99,37.47,88.35,86.83,40.18,30.7,24.85,47.32,21.53,59.83,63.35,59.07,31.24,43.95,29.57,67.3,82.11,
20120625,20.38,56.05,71.05,82.89,16.93,99.08,46.7,45.91,91.22,51.52,192.86,26.05,66.5,35.32,37.39,88.12,85.85,39.78,29.87,24.37,46.41,21.29,59.31,62.15,57.69,30.32,43.65,28.99,68.18,81.24,
20120626,20.43,56.11,70.93,82.73,16.82,100.95,47.3,44.6,91.03,51.88,191.95,26.01,66.42,35.71,37.54,89.1,86.18,40.07,30.02,24.61,46.34,21.25,59.27,62.15,58.8,30.79,43.84,29.09,68.58,82.4,
20120627,20.52,56.88,71.87,82.25,16.73,102.57,47.87,43.81,93.27,51.55,193,26.22,66.84,36.78,38.17,88.33,87.16,40.53,30.17,24.53,46.67,21.42,59.98,62.83,59.29,30.86,43.78,29.42,68.59,83.2,
20120628,20.32,56.69,71.58,82.63,16.48,103.46,47.82,43.66,93.49,51.69,191.4,25.83,66.94,35.88,38.28,88.18,87.16,40.68,29.91,24.22,45.69,21.34,60.29,62.85,59.6,30.38,43.97,29.04,68.3,83.1,
20120629,20.86,58.21,74.3,84.91,17.17,105.5,48.5,44.86,95.86,52.99,195.58,26.65,67.56,35.73,39.1,88.53,89.6,41.75,30.59,21.95,47.53,21.79,61.25,63.84,58.5,30.91,44.44,29.58,69.72,85.57,
20120702,21.16,59.05,73.18,83.68,17.08,105.86,48.72,44.87,97.13,53.01,195.83,26.67,68,36.28,39.46,88.08,89.28,41.85,30.56,22.21,47.22,21.78,61.19,63.92,56.26,31.66,44.93,29.86,69.35,85.34,
20120703,21.41,59.41,74.27,86.46,17.15,107.37,48.59,45.13,98.6,51.65,195.93,26.86,68.04,35.88,39.58,88.58,89.7,41.81,30.76,22.62,47.67,21.67,61.36,64.13,54.88,31.59,44.95,29.61,70.75,86.28,
20120705,21.78,59.25,74.44,86.79,16.94,106.03,48.11,45.09,95.92,52.11,195.29,26.55,67.78,34.38,39.23,89.3,89.57,41.63,30.7,23.05,47.44,21.48,61.35,63.96,55.81,31.75,44.89,29.87,71.08,85.57,
20120706,21.64,58.63,73.69,84.61,16.77,105.07,48.04,44.87,95.47,52.15,191.41,26.16,67.64,33.9,39.08,89.66,88.99,41.51,30.19,22.85,46.63,21.35,61.28,63.26,55.82,31.32,44.42,29.62,71.36,84.8,
20120709,21.92,58.41,74.03,83.14,16.65,104.46,48,44.42,94.47,52.12,189.67,26.17,67.78,33.96,38.99,89.8,88.96,42.13,30,22.57,46.78,21.46,61.55,63.07,56.09,30.91,44.74,29.7,71.76,83.65,
20120710,21.72,58.39,73.22,80.27,16.41,103.88,47.36,43.52,94.25,52.22,186.26,25.56,67.88,34.25,38.99,90.25,88.25,41.37,29.74,22.82,46.66,21.26,61.73,63.21,55.7,30.57,44.7,29.92,72.11,83.11,
20120711,21.59,58.08,71.52,79.74,16.38,104.85,47.27,43.14,95.13,51.67,185.25,25.39,67.9,34.59,38.73,89.53,87.85,41.21,29.3,23.07,45.63,21.16,61.4,62.53,56.04,30.19,44.9,29.94,72.26,84.38,
20120712,21.39,56.93,71.71,79.64,15.98,105.03,47.41,42.44,94.02,51.55,183.09,24.74,67.71,34.04,38.32,91.93,86.41,42.91,28.63,22.96,45.21,21.48,63.7,62.24,54.57,30.66,44.67,30.1,72.31,84.12,
20120713,21.61,57.93,73.51,82.07,16.31,106.01,48.19,43.18,97.43,52.09,186.01,25.25,68.61,36.07,38.64,92.29,87.59,43.47,29.39,23.49,46.31,21.61,65.09,63.13,55.2,31.02,45.21,30.58,73.18,85.47,
20120716,21.68,58.64,72.97,81.15,16.19,106.78,47.86,42.59,97.68,51.45,184.79,25.13,68.45,35.09,38.24,91.65,88.1,43.35,29.44,23.26,46.07,21.91,64.81,62.55,55.16,31.79,45.27,30.5,72.98,85.05,
20120717,21.68,58.68,73.11,81.91,16.23,107.43,49.35,43.08,97.98,50.72,183.65,25.38,69,34.99,38.85,91.89,88.98,44.19,29.66,23.19,46.32,22.38,65.35,63.31,55.9,32.06,45.66,30.7,73.1,85.73,
20120718,21.65,58.29,73.89,82.52,16.7,107.88,49.35,43.78,96.51,50.91,188.25,26.21,69.37,34.96,38.72,92.22,90.87,43.94,30.45,23.66,47.1,22.42,64.82,64,56.35,31.96,45.89,30.97,72.85,86.21,
20120719,21.94,56.23,74.86,82.63,16.68,108.84,48.99,44.6,95,50.96,195.34,26.06,69.53,34.46,38.78,92.76,90.83,43.94,30.67,23.82,47.71,22.54,64.92,63.69,54.99,31.35,44.54,34.62,71.53,86.21,
20120720,21.58,55.81,73.89,80.95,16.36,109.19,48.59,44.03,94.16,50.7,192.45,25.52,68.63,33.9,38.52,91.58,89.99,43.41,30.12,23.27,46.71,22.45,64.73,62.71,55.41,31.44,44.49,34.6,72.25,85.95,
20120723,21.57,55.73,72.91,81.58,16.07,107.95,47.98,43.34,93.16,50.96,190.83,25.26,68.11,34.44,38.44,88.94,89.36,43.27,29.28,23.21,46.12,22.36,64.39,61.74,54.51,31.12,44.35,33.92,71.85,85.21,
20120724,21.46,55.63,72.03,81.43,15.12,106.3,48.16,42.79,94.47,51.17,190.34,25.01,67.35,34.73,38.33,88.06,88.24,42.69,29.15,23.24,45.27,22.14,64.02,60.89,54.9,30.66,43.77,34.11,72.14,84.58,
20120725,20.53,56.05,74.03,82.6,15.42,106.06,48.3,43.11,95.96,51.07,191.08,25.13,67.53,35.17,38.51,88.04,88.75,42.62,28.83,23.38,45.69,22.1,64.02,60.98,52.48,30.55,43.72,34.65,72.08,85.24,
20120726,20.53,57.76,74.91,83.3,15.38,108.27,49.71,41.56,98.06,52.91,193.95,25.5,68.74,35.81,39.42,89,90.59,43.33,29.16,24.15,45.9,22.25,64.56,61.61,52.01,31.69,44.46,34.97,73.67,86.52,
20120727,20.9,58.53,75.51,86.16,15.69,109.26,49.94,41.41,101.64,53.71,196.39,26.02,69.52,36.89,40.01,89.19,91.71,45.1,29.76,24.26,46.75,22.57,65.09,62.72,53.34,32.28,44.9,35.72,74.52,87.45,
20120730,21.25,58.29,74.86,85.69,15.87,109.82,49.8,41.07,100.88,53.25,196.68,25.76,69.45,36.14,40.56,89.33,91.28,44.48,29.64,23.96,47.18,22.46,65.1,63.21,53.26,32.71,44.95,36.27,74.98,87.56,
20120731,21.81,57.71,73.91,84.21,15.95,109.58,49.14,40.99,100.9,52.18,195.98,25.7,69.22,36,40.4,89.36,91.23,44.17,29.47,23.34,46.85,22.77,64.54,62.65,51.09,32.27,45.14,36.36,74.43,86.85,
20120801,21.67,56.8,72.77,82.65,15.98,110.5,49.14,41.73,100.09,51.68,195.18,25.93,69.38,36,40.51,89.43,91.2,44.28,29.41,23.25,47.07,22.68,64.01,63.35,51.21,31.87,45.21,36.27,73.62,86.91,
20120802,21.71,56.49,71.99,83.12,15.74,109.25,48.98,41.41,97.81,51.39,194.45,25.91,68.45,35.17,39.88,89.59,90.08,43.91,29.19,23.14,46.85,22.66,63.51,62.87,51.1,32.32,44.62,35.75,74.05,85.88,
20120803,21.99,57.61,72.81,85.02,16.35,111.12,49.77,42.48,100.98,52.29,198.52,26.23,69.12,36.09,40.42,89.59,91.7,44.15,29.75,23.64,48.34,23,65.5,63.71,51.61,32.74,44.46,35.8,74.55,87.55,
20120806,22.23,57.1,72.89,86.35,16.69,111.31,49.65,42.71,102.02,52,198.76,26.31,68.84,36.3,40.32,89.69,91.41,44.49,29.95,23.88,48.24,22.98,65.81,63.52,51,32.76,44.69,35.79,74.28,87.45,
20120807,22.18,57.64,74.46,87.22,17.14,111.95,49.81,42.81,103.24,52.4,199.93,26.5,68.29,37.01,39.89,89.01,91.7,44,30.26,24.04,49.16,22.49,66.22,63.37,52.54,32.6,44.47,36.03,73.99,87.92,
20120808,22.14,57.91,74.6,87.22,17.16,112.14,50.49,42.61,102.5,52.79,199.03,26.6,68.35,37.16,39.78,87.53,91.63,44.06,30.33,23.98,48.76,22.57,66.72,63.81,52.73,32.79,44.18,36.24,74.31,88.28,
20120809,22.17,56.47,74.28,88.4,17.7,112.63,49.96,42.52,103.6,53.15,198.42,26.7,68.32,36.92,39.62,87.15,91.59,44.28,30.5,23.77,48.48,22.61,66.73,63.89,52.02,32.13,44.34,36.09,73.85,88.2,
20120810,22.2,55.85,74.21,88.94,17.54,113.55,49.65,42.34,103.02,53.06,199.29,26.88,68.64,36.97,39.4,88.2,92.29,44.57,30.42,23.63,49.02,22.68,66.77,63.98,51.9,32.27,44.6,36.17,73.68,88.44,
20120813,22.5,56.13,74.19,88.61,17.34,113.28,49.86,41.94,103.61,52.82,199.01,26.69,68.46,36.99,39.3,87.9,92.4,44.42,30.39,23.96,48.75,22.47,66.48,63.73,51.9,32.08,44.27,35.97,73.4,88.14,
